new_UID,rowid_orig_pull,name,address,type,subtype,note_from_open_streetmap_pull,date_pulled,date_validated,X,Y,RFEI
8967,3875,IGA Extra,"1248 Boulevard La Verendrye Est, Gatineau J8P 0A9",supermarket,large,445938311,2024-06-20,june_july_2024,-75.61191621,45.5058975,healthy
1342,4934,Loblaws,100 McArthur Avenue,supermarket,large,31814089,2024-06-20,june_july_2024,-75.66466031,45.4294323,healthy
4667,4935,Loblaws,1460 Merivale Road,supermarket,large,68608768,2024-06-20,june_july_2024,-75.73544262,45.36191342,healthy
6577,4936,Loblaws,2065 Robertson Road,supermarket,large,68658115,2024-06-20,june_july_2024,-75.83245761,45.32443469,healthy
6060,4937,Loblaws,20 Isabella Street,supermarket,large,68710011,2024-06-20,june_july_2024,-75.68580199,45.41048421,healthy
7479,4938,Loblaws,2085 Carling Avenue,supermarket,large,133979838,2024-06-20,june_july_2024,-75.76777427,45.3724318,healthy
975,4939,Loblaws,200 Earl Grey Drive K2T 1B6,supermarket,large,144453739,2024-06-20,june_july_2024,-75.91645699,45.31004485,healthy
9856,4940,Loblaws,363 Rideau Street,supermarket,large,152493242,2024-06-20,june_july_2024,-75.68389158,45.43015347,healthy
10225,4941,Loblaws,1980 Baseline Road K2C 0C6,supermarket,large,157291437,2024-06-20,june_july_2024,-75.75948839,45.3519434,healthy
4236,4942,Loblaws,1980 Ogilvie Road,supermarket,large,466704825,2024-06-20,june_july_2024,-75.61043477,45.43344668,healthy
3265,4943,Loblaws,3201 Greenbank Road K2J 4H9,supermarket,large,470443608,2024-06-20,june_july_2024,-75.74335669,45.2680651,healthy
749,4944,Loblaws,2210 Bank Street K1V 1J5,supermarket,large,485239248,2024-06-20,june_july_2024,-75.6566817,45.35744442,healthy
5730,5246,Marche Adonis,NA,supermarket,large,716069565,2024-06-20,june_july_2024,-73.7903821,45.4840845,healthy
846,5247,Marche Adonis,NA,supermarket,large,732212339,2024-06-20,june_july_2024,-73.767713,45.5593792,healthy
7520,5248,Marche Adonis,1021 St-Laurent Boulevard,supermarket,large,68661910,2024-06-20,june_july_2024,-75.63700399,45.42732661,healthy
4797,5406,Maxi,"6381 Route Transcanadienne, Pointe-Claire H9R 5A5",supermarket,large,245799635,2024-06-20,june_july_2024,-73.8268437,45.4671133,healthy
913,5407,Maxi,NA,supermarket,large,489519143,2024-06-20,june_july_2024,-73.8136644,45.6300993,healthy
5181,5408,Maxi,", Saint-Jerôme",supermarket,large,2700231605,2024-06-20,june_july_2024,-74.0172999,45.7931413,healthy
3087,5409,Maxi,NA,supermarket,large,3864207065,2024-06-20,june_july_2024,-74.1280524,45.2615105,healthy
9202,5410,Maxi,NA,supermarket,large,4244207495,2024-06-20,june_july_2024,-73.8716824,45.6686832,healthy
4863,5411,Maxi,NA,supermarket,large,4350327091,2024-06-20,june_july_2024,-73.8731802,45.5756572,healthy
7269,5412,Maxi,NA,supermarket,large,4464823578,2024-06-20,june_july_2024,-73.995362,45.7629013,healthy
495,5413,Maxi,NA,supermarket,large,4496634100,2024-06-20,june_july_2024,-74.3449334,45.656415,healthy
7477,5414,Maxi,NA,supermarket,large,5765982271,2024-06-20,june_july_2024,-73.8865774,45.6768421,healthy
7694,5415,Maxi,"14875 boul. de Pierrefonds, Montreal H9H 4M5",supermarket,large,7357344418,2024-06-20,june_july_2024,-73.8609886,45.4848289,healthy
7321,5416,Maxi,"501 Avenue Saint-Charles, Vaudreuil-Dorion",supermarket,large,7369578087,2024-06-20,june_july_2024,-74.0310346,45.4048296,healthy
879,5417,Maxi,"92 Boulevard Cardinal-Leger, Pincourt",supermarket,large,8063886919,2024-06-20,june_july_2024,-73.9915232,45.3840477,healthy
7699,5418,Maxi,NA,supermarket,large,8676287258,2024-06-20,june_july_2024,-73.7865632,45.5782858,healthy
6104,5419,Maxi,NA,supermarket,large,11717017512,2024-06-20,june_july_2024,-73.8587413,45.3076267,healthy
6554,5420,Maxi,"775 Boulevard Saint-Joseph, Gatineau",supermarket,large,39871828,2024-06-20,june_july_2024,-75.74165052,45.4607973,healthy
4303,5421,Maxi,"130 Avenue Lepine, Gatineau J8L 4M4",supermarket,large,95561044,2024-06-20,june_july_2024,-75.40805176,45.57378273,healthy
5128,5422,Maxi,"300 Boulevard Saint-Joseph, Gatineau J8Y 3Y3",supermarket,large,116884963,2024-06-20,june_july_2024,-75.7319313,45.43909574,healthy
6777,5423,Maxi,800 Boulevard Maloney Ouest J8T 3R6,supermarket,large,151678438,2024-06-20,june_july_2024,-75.6826836,45.48009645,healthy
9725,5424,Maxi,"381 Boulevard Maloney Est, Gatineau J8P 1E3",supermarket,large,162872427,2024-06-20,june_july_2024,-75.64057629,45.48507871,healthy
439,5425,Maxi,25 Chemin de la Savane J8T 8A4,supermarket,large,166369163,2024-06-20,june_july_2024,-75.70374379,45.47534665,healthy
7198,5426,Maxi,NA,supermarket,large,295599811,2024-06-20,june_july_2024,-73.92245269,45.53830905,healthy
9685,5427,Maxi,"545 Chemin Vanier, Gatineau J9J 1Z4",supermarket,large,416980102,2024-06-20,june_july_2024,-75.80838999,45.41728289,healthy
3669,5646,Metro,NA,supermarket,large,102575922,2024-06-20,june_july_2024,-73.8156631,45.4459086,healthy
7390,5647,Metro,NA,supermarket,large,166959619,2024-06-20,june_july_2024,-73.7570174,45.3572064,healthy
260,5648,Metro,NA,supermarket,large,293056236,2024-06-20,june_july_2024,-74.2890645,45.4801212,healthy
9813,5649,Metro,NA,supermarket,large,494122060,2024-06-20,june_july_2024,-73.7912427,45.6365088,healthy
5222,5650,Metro,NA,supermarket,large,658445765,2024-06-20,june_july_2024,-73.8495372,45.4323076,healthy
4793,5651,Metro,"375 Daniel Street South, Arnprior K7S 3K6",supermarket,large,1339121915,2024-06-20,june_july_2024,-76.3684266,45.4249666,healthy
6555,5652,Metro,NA,supermarket,large,4467122192,2024-06-20,june_july_2024,-73.9546444,45.3827041,healthy
5136,5653,Metro,NA,supermarket,large,4699096104,2024-06-20,june_july_2024,-75.244342,45.597393,healthy
9622,5654,Metro,"90 Rue Principale, Saint-Andre-Avellin",supermarket,large,4701458459,2024-06-20,june_july_2024,-75.0533578,45.7236123,healthy
6226,5655,Metro,NA,supermarket,large,4701933348,2024-06-20,june_july_2024,-75.0635223,45.8874562,healthy
6269,5656,Metro,NA,supermarket,large,4710990765,2024-06-20,june_july_2024,-74.1335021,45.2547495,healthy
5768,5657,Metro,NA,supermarket,large,5940078487,2024-06-20,june_july_2024,-73.8768406,45.575571,healthy
1694,5658,Metro,NA,supermarket,large,6958563616,2024-06-20,june_july_2024,-73.7871907,45.5880372,healthy
6625,5659,Metro, Boulevard Arthur-Sauve,supermarket,large,7360377777,2024-06-20,june_july_2024,-73.8642188,45.5484134,healthy
8650,5660,Metro,NA,supermarket,large,7396104688,2024-06-20,june_july_2024,-73.9181991,45.5793705,healthy
4266,5661,Metro,NA,supermarket,large,8063384629,2024-06-20,june_july_2024,-74.1276431,45.2415673,healthy
299,5662,Metro,NA,supermarket,large,8063886977,2024-06-20,june_july_2024,-73.9939319,45.3828252,healthy
3551,5663,Metro,NA,supermarket,large,8229443916,2024-06-20,june_july_2024,-73.8655887,45.4615683,healthy
779,5664,Metro,"3000 Boulevard de la Gare, Vaudreuil-Dorion J7V 0H1",supermarket,large,8528486387,2024-06-20,june_july_2024,-74.0554425,45.3932263,healthy
674,5665,Metro,NA,supermarket,large,8687799882,2024-06-20,june_july_2024,-73.8122381,45.5269681,healthy
1514,5666,Metro,NA,supermarket,large,9070462966,2024-06-20,june_july_2024,-75.0265468,45.6160426,healthy
3309,5667,Metro,"333 King Street East, Gananoque",supermarket,large,11244136049,2024-06-20,june_july_2024,-76.1578968,44.3317783,healthy
7990,5668,Metro,5000 Boulevard des Laurentides H7K 2J5,supermarket,large,11933578561,2024-06-20,june_july_2024,-73.7457887,45.6197691,healthy
3698,5669,Metro,"214 Boulevard de la Cite-des-Jeunes, Gatineau J8Y 6S8",supermarket,large,39857232,2024-06-20,june_july_2024,-75.75445557,45.45020955,healthy
147,5670,Metro,"333 King Street East, Gananoque",supermarket,large,42395071,2024-06-20,june_july_2024,-76.15788792,44.331767,healthy
4368,5671,Metro,6473 Jeanne-d'Arc Boulevard North,supermarket,large,68577542,2024-06-20,june_july_2024,-75.53622456,45.48099531,healthy
9796,5672,Metro,1675 Tenth Line Road K1E 3P6,supermarket,large,68577837,2024-06-20,june_july_2024,-75.49119062,45.47002577,healthy
8758,5673,Metro,50 Beechwood Avenue K1L 8B3,supermarket,large,68586181,2024-06-20,june_july_2024,-75.67564268,45.43943449,healthy
256,5674,Metro,250 Greenbank Road K2H 8X4,supermarket,large,68607808,2024-06-20,june_july_2024,-75.78019378,45.324231,healthy
5380,5675,Metro,4048 Carling Avenue,supermarket,large,68609392,2024-06-20,june_july_2024,-75.90725303,45.33688549,healthy
1075,5676,Metro,2261 Walkley Road,supermarket,large,68658594,2024-06-20,june_july_2024,-75.61926411,45.38949191,healthy
7165,5677,Metro,"180 Avenue Lepine, Gatineau J8L 4M4",supermarket,large,95561888,2024-06-20,june_july_2024,-75.40020657,45.57439527,healthy
2861,5678,Metro,345 Carleton Avenue K1Y 0K3,supermarket,large,152128866,2024-06-20,june_july_2024,-75.74051209,45.39839333,healthy
9173,5679,Metro,"499 Boulevard Greber, Gatineau J8T 0B3",supermarket,large,163103920,2024-06-20,june_july_2024,-75.70138979,45.48899156,healthy
7638,5680,Metro,NA,supermarket,large,203901893,2024-06-20,june_july_2024,-77.10088369,45.82838064,healthy
6294,5681,Metro,NA,supermarket,large,228974402,2024-06-20,june_july_2024,-76.72616314,45.84772352,healthy
325,5682,Metro,4510 Innes Road,supermarket,large,229623195,2024-06-20,june_july_2024,-75.48407096,45.46123535,healthy
8749,5683,Metro,1811 Robertson Road,supermarket,large,231347341,2024-06-20,june_july_2024,-75.817259,45.33019694,healthy
4878,5684,Metro,21 Richer Circle,supermarket,large,262403198,2024-06-20,june_july_2024,-75.08282018,45.30402119,healthy
6276,5685,Metro,NA,supermarket,large,282839452,2024-06-20,june_july_2024,-77.67918623,45.48759762,healthy
9591,5686,Metro,83 Raglan Street South,supermarket,large,289310582,2024-06-20,june_july_2024,-76.68570228,45.47370539,healthy
10307,5687,Metro,NA,supermarket,large,295316125,2024-06-20,june_july_2024,-73.92402836,45.53714441,healthy
193,5688,Metro,435 Montee Paiement J8P 0B1,supermarket,large,364377771,2024-06-20,june_july_2024,-75.67675455,45.491573,healthy
8850,5689,Metro,237 King Street West,supermarket,large,412977371,2024-06-20,june_july_2024,-75.68956292,44.5863853,healthy
4462,5690,Metro,NA,supermarket,large,414479717,2024-06-20,june_july_2024,-74.08033412,45.46491578,healthy
9355,5691,Metro,3201 Strandherd Drive K2J 5N1,supermarket,large,470452626,2024-06-20,june_july_2024,-75.72132619,45.27450637,healthy
7739,5692,Metro,NA,supermarket,large,476709366,2024-06-20,june_july_2024,-75.0634948,45.88744545,healthy
8525,5693,Metro,3310 Mccarthy Road,supermarket,large,480073623,2024-06-20,june_july_2024,-75.67219492,45.35054206,healthy
7701,5694,Metro,2636 Innes Road,supermarket,large,483073634,2024-06-20,june_july_2024,-75.56321966,45.430907,healthy
8140,5695,Metro,1930 Montreal Road,supermarket,large,484009059,2024-06-20,june_july_2024,-75.59521399,45.44540985,healthy
2827,5696,Metro,1705 Merivale Road,supermarket,large,573225447,2024-06-20,june_july_2024,-75.72809022,45.34499815,healthy
7445,5697,Metro,754 Bank Street,supermarket,large,584484126,2024-06-20,june_july_2024,-75.68890994,45.40336513,healthy
4044,5698,Metro,2515 Bank Street,supermarket,large,652110303,2024-06-20,june_july_2024,-75.64421331,45.35487511,healthy
4469,5699,Metro,NA,supermarket,large,738704602,2024-06-20,june_july_2024,-76.25617417,44.90221737,healthy
5247,5700,Metro,10 Cope Drive,supermarket,large,768964058,2024-06-20,june_july_2024,-75.86544211,45.28187015,healthy
1461,5701,Metro,"2525 Carling Avenue, Ottawa K2B 7Z2",supermarket,large,1014117763,2024-06-20,june_july_2024,-75.78572108,45.36530773,healthy
7641,5705,Metro Plus,NA,supermarket,large,6263786898,2024-06-20,june_july_2024,-73.9902337,45.7615797,healthy
9639,5706,Metro Plus,"2380 Boulevard Sainte-Sophie, Sainte-Sophie",supermarket,large,8503596755,2024-06-20,june_july_2024,-73.9017588,45.819331,healthy
1223,5707,Metro Plus,"1260 Boulevard Cure-Labelle, Blainville",supermarket,large,10250801318,2024-06-20,june_july_2024,-73.8966036,45.6849546,healthy
6699,5708,Metro Plus,NA,supermarket,large,11314023879,2024-06-20,june_july_2024,-74.0722186,45.8699483,healthy
5342,5709,Metro Plus,"799 Boulevard Wilfrid-Lavigne, Gatineau",supermarket,large,167391758,2024-06-20,june_july_2024,-75.84219328,45.41094793,healthy
5188,5710,Metro Plus,"910 Boulevard Maloney Est, Gatineau",supermarket,large,330077344,2024-06-20,june_july_2024,-75.59758618,45.4884036,healthy
8463,6146,No Frills,127 Hastings Street North K0L 1C0,supermarket,large,903702054,2024-06-20,june_july_2024,-77.8551911,45.0620987,healthy
10271,6147,No Frills,NA,supermarket,large,4783693116,2024-06-20,june_july_2024,-74.7031811,45.0278846,healthy
8549,6148,No Frills,NA,supermarket,large,7495589981,2024-06-20,june_july_2024,-77.1457681,45.8309691,healthy
2920,6149,No Frills,1226 Place-d'Orleans Drive K1C 7K3,supermarket,large,68577501,2024-06-20,june_july_2024,-75.52261441,45.47626149,healthy
9742,6150,No Frills,680 O'Brien Road,supermarket,large,228853089,2024-06-20,june_july_2024,-76.6606024,45.4769477,healthy
2396,6151,No Frills,39 Winners Circle K7S 3G9,supermarket,large,264797709,2024-06-20,june_july_2024,-76.3694953,45.42176587,healthy
1090,6152,No Frills,"711 King Street East, Gananoque",supermarket,large,313032596,2024-06-20,june_july_2024,-76.14917786,44.33694441,healthy
1796,6153,No Frills,NA,supermarket,large,699079990,2024-06-20,june_july_2024,-75.08640818,45.31343272,healthy
6761,6154,No Frills,30 Iber Road,supermarket,large,839203628,2024-06-20,june_july_2024,-75.9126987,45.28074472,healthy
139,7001,Provigo,16900 TransCanada Hwy H9H 4M7,supermarket,large,656328619,2024-06-20,june_july_2024,-73.8514268,45.4536921,healthy
3044,7002,Provigo,90 Boulevard Morgan H9X 3A8,supermarket,large,2863371911,2024-06-20,june_july_2024,-73.9174553,45.4176162,healthy
8339,7003,Provigo,NA,supermarket,large,4500521786,2024-06-20,june_july_2024,-73.7823014,45.6663406,healthy
1083,7004,Provigo,"4849 Boulevard Saint-Jean, Pierrefonds H9H 2A9",supermarket,large,7357344457,2024-06-20,june_july_2024,-73.8501381,45.4908673,healthy
9221,7005,Provigo,NA,supermarket,large,7527472697,2024-06-20,june_july_2024,-73.8140272,45.7669193,healthy
164,7006,Provigo,"1 Boulevard du Plateau, Gatineau J9A 3G1",supermarket,large,39336868,2024-06-20,june_july_2024,-75.76608349,45.43513275,healthy
1739,7007,Provigo,375 Chemin d'Aylmer,supermarket,large,63155897,2024-06-20,june_july_2024,-75.82310194,45.39794517,healthy
5568,7008,Provigo,22 Rue des Flandres,supermarket,large,163763103,2024-06-20,june_july_2024,-75.71763182,45.47080939,healthy
3734,7009,Provigo,50 Avenue Saint-Denis J0R 1R4,supermarket,large,208005631,2024-06-20,june_july_2024,-74.15520068,45.89052518,healthy
1302,7010,Provigo,NA,supermarket,large,417055526,2024-06-20,june_july_2024,-74.17855125,45.29726395,healthy
2174,7195,Real Canadian Superstore,1972 Parkedale Avenue,supermarket,large,49041735,2024-06-20,june_july_2024,-75.68879938,44.61405745,healthy
2228,7196,Real Canadian Superstore,190 Richmond Road,supermarket,large,84160579,2024-06-20,june_july_2024,-75.74750869,45.39438026,healthy
8362,7197,Real Canadian Superstore,760 Eagleson Road,supermarket,large,138665005,2024-06-20,june_july_2024,-75.86656146,45.28275543,healthy
10255,7198,Real Canadian Superstore,4270 Innes Road,supermarket,large,471898445,2024-06-20,june_july_2024,-75.49440049,45.45665268,healthy
3662,7199,Real Canadian Wholesale Club,1435 Cyrville Road,supermarket,large,68657914,2024-06-20,june_july_2024,-75.61788962,45.42076307,healthy
3699,7901,Sobeys,5150 Innes Road K4A 0G4,supermarket,large,172338766,2024-06-20,june_july_2024,-75.4560822,45.46944978,healthy
2954,7902,Sobeys,840 March Road,supermarket,large,239213041,2024-06-20,june_july_2024,-75.93381583,45.35788516,healthy
9812,7903,Sobeys,700 Terry Fox Drive,supermarket,large,449069356,2024-06-20,june_july_2024,-75.89613607,45.29222851,healthy
1811,7904,Sobeys,2276 Tenth Line Road,supermarket,large,576883869,2024-06-20,june_july_2024,-75.48507367,45.45220962,healthy
4216,8548,Super C,NA,supermarket,large,1736865979,2024-06-20,june_july_2024,-73.9179675,45.5759569,healthy
9120,8549,Super C,"3700 Boulevard Saint-Charles, Kirkland H9H 3C3",supermarket,large,1740596948,2024-06-20,june_july_2024,-73.8656051,45.4585201,healthy
5440,8550,Super C,NA,supermarket,large,1746180647,2024-06-20,june_july_2024,-73.8619227,45.6435347,healthy
7781,8551,Super C,"44 Boulevard de la Cite-des-Jeunes, Vaudreuil-Dorion",supermarket,large,1757801562,2024-06-20,june_july_2024,-74.0369816,45.4079914,healthy
2641,8552,Super C,"11851 Boulevard de Pierrefonds, Pierrefonds H9A 1A1",supermarket,large,1924810251,2024-06-20,june_july_2024,-73.8226909,45.5065226,healthy
4235,8553,Super C,NA,supermarket,large,2562847602,2024-06-20,june_july_2024,-73.8748931,45.6630002,healthy
6017,8554,Super C,NA,supermarket,large,3510744761,2024-06-20,june_july_2024,-73.8183564,45.6454637,healthy
920,8555,Super C,NA,supermarket,large,4456465635,2024-06-20,june_july_2024,-74.0973734,45.7036697,healthy
8845,8556,Super C,NA,supermarket,large,4483088979,2024-06-20,june_july_2024,-73.9261399,45.5399971,healthy
5375,8557,Super C,NA,supermarket,large,5087129104,2024-06-20,june_july_2024,-73.8268156,45.7480282,healthy
6498,8558,Super C,NA,supermarket,large,6918090971,2024-06-20,june_july_2024,-74.1503233,45.8908429,healthy
8282,8559,Super C,NA,supermarket,large,6958223749,2024-06-20,june_july_2024,-73.8211029,45.5697934,healthy
2784,8560,Super C,NA,supermarket,large,7157703452,2024-06-20,june_july_2024,-73.7800653,45.6877071,healthy
3170,8561,Super C,NA,supermarket,large,7340245848,2024-06-20,june_july_2024,-73.849282,45.6228434,healthy
4497,8562,Super C,NA,supermarket,large,7564283412,2024-06-20,june_july_2024,-73.7896172,45.5311184,healthy
3462,8563,Super C,NA,supermarket,large,11717017342,2024-06-20,june_july_2024,-73.8636776,45.30425,healthy
4903,8564,Super C,NA,supermarket,large,11885344160,2024-06-20,june_july_2024,-74.0215117,45.7576747,healthy
2657,8565,Super C,"65 Boulevard du Plateau, Gatineau J9A 3G1",supermarket,large,39336983,2024-06-20,june_july_2024,-75.77321579,45.43405455,healthy
3201,8566,Super C,"725 Boulevard de la Carriere, Gatineau",supermarket,large,140253332,2024-06-20,june_july_2024,-75.73008476,45.45088365,healthy
6174,8567,Super C,760 Boulevard Maloney Ouest J8T 8K7,supermarket,large,151678497,2024-06-20,june_july_2024,-75.67933571,45.48035695,healthy
8303,8568,Super C,"2505 Rue Saint-Louis, Gatineau J8V 1A4",supermarket,large,165740052,2024-06-20,june_july_2024,-75.75549974,45.49331495,healthy
10168,8569,Super C,NA,supermarket,large,204261539,2024-06-20,june_july_2024,-74.12768187,45.27068501,healthy
8710,8570,Super C,501 Avenue Bethany J8H 4A6,supermarket,large,296113171,2024-06-20,june_july_2024,-74.32602607,45.63937497,healthy
3480,8571,Super C,NA,supermarket,large,324365433,2024-06-20,june_july_2024,-73.98383506,45.11663846,healthy
9937,8572,Super C,171 Rue Principale,supermarket,large,693895602,2024-06-20,june_july_2024,-75.83755368,45.39657222,healthy
8435,NA,Walmart,"500 Earl Grey Dr, Kanata",grocery,smaller,NA,2024-07-02,june_july_2024,-75.91293,45.31068,healthy
4909,9897,Walmart Supercentre,NA,supermarket,large,7564283418,2024-06-20,june_july_2024,-73.7850612,45.5260621,healthy
6481,9898,Walmart Supercentre,1333 Boulevard Michele-Bohec J2W 2X2,supermarket,large,7721095759,2024-06-20,june_july_2024,-73.9125615,45.6775395,healthy
